MED832	전산유체역학	3	2	2	1	01	N	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 3                             	김승모	화/01A	화/01B	화/02A	화/02B	목/03A	목/03B	목/04A	목/04B	 	 	 	 	 	 	 	 
MEC260	전자회로실습	2	1	2	0	01	N	8	8	8	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 2                             	유승한	월/05A	월/05B	월/06A	월/06B	월/07A	월/07B	 	 	 	 	 	 	 	 	 	 
MEB301	정역학	2	2	0	0	01	N	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 1                             	정해일	화/03A	화/03B	화/04A	화/04B	 	 	 	 	 	 	 	 	 	 	 	 
MEB301	정역학	2	2	0	0	02	N	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 1                             	주병윤	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 	 	 	 	 
MEB301	정역학	2	2	0	0	03	Y	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 1                             	다니엘트레이너	월/01A	월/01B	월/02A	월/02B	 	 	 	 	 	 	 	 	 	 	 	 
MEB301	정역학	2	2	0	0	04	N	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 1                             	함종석	월/03A	월/03B	월/04A	월/04B	 	 	 	 	 	 	 	 	 	 	 	 
MEB301	정역학	2	2	0	0	05	N	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 1                             	함종석	화/01A	화/01B	화/02A	화/02B	 	 	 	 	 	 	 	 	 	 	 	 
MEG881	졸업설계Ⅰ(캡스톤디자인)	2	1	4	2	01	N	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 4                             	조병관	목/10A	목/10B	 	 	 	 	 	 	 	 	 	 	 	 	 	 
MEG891	졸업설계Ⅱ(캡스톤디자인)	2	1	4	2	01	N	7	7	7	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 4                             	조병관	목/10A	목/10B	 	 	 	 	 	 	 	 	 	 	 	 	 	 
MEH390	지능형시스템설계	3	2	2	1	01	N	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 4                             	유승한	화/05A	화/05B	화/06A	화/06B	목/01A	목/01B	목/02A	목/02B	 	 	 	 	 	 	 	 
MEE632	진동및소음	3	2	2	1	01	Y	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 3                             	정해일	월/05A	월/05B	월/06A	월/06B	화/08A	화/08B	화/09A	화/09B	 	 	 	 	 	 	 	 
MEC351	친환경공학개론	3	3	0	0	01	N	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	기계 4                             	이정훈	월/07A	월/07B	수/03A	수/03B	수/04A	수/04B	 	 	 	 	 	 	 	 	 	 
BSM561	프로그래밍및실습	3	2	2	0	01	N	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	기계 1                             	유승열	월/01A	월/01B	월/02A	월/02B	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 
BSM561	프로그래밍및실습	3	2	2	0	02	N	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	기계 1                             	진영욱	화/05A	화/05B	화/06A	화/06B	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 
BSM561	프로그래밍및실습	3	2	2	0	03	N	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	기계 1                             	함종석	월/01A	월/01B	월/02A	월/02B	화/03A	화/03B	화/04A	화/04B	 	 	 	 	 	 	 	 
BSM561	프로그래밍및실습	3	2	2	0	04	N	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	14	14	14	14	14	기계 1                             	함종석	월/06A	월/06B	월/07A	월/07B	화/08A	화/08B	화/09A	화/09B	 	 	 	 	 	 	 	 
BSM550	프로그래밍언어	3	2	2	0	01	N	14	14	14	14	14	14	13	13	13	14	14	14	14	14	12	14	14	14	14	14	14	기계 2                             	진영욱	월/01A	월/01B	월/02A	월/02B	목/03A	목/03B	목/04A	목/04B	 	 	 	 	 	 	 	 
BSM550	프로그래밍언어	3	2	2	0	02	Y	14	14	14	14	14	14	13	13	13	14	14	14	14	14	12	14	14	14	14	14	14	기계 2                             	다니엘트레이너	월/08A	월/08B	월/09A	월/09B	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 
BSM550	프로그래밍언어	3	2	2	0	03	N	14	14	14	14	14	14	13	13	13	14	14	14	14	14	12	14	14	14	14	14	14	기계 2                             	이해성	월/01A	월/01B	월/02A	월/02B	수/03A	수/03B	수/04A	수/04B	 	 	 	 	 	 	 	 
